age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,reason,guardian,travel_time,study_time,past_failures,school_support,family_support,paid_classes,activities,nursery,higher_education_goal,internet_access,romantic_relationship,family_relations,free_time,go_out,workday_alcohol,weekend_alcohol,health_status,absences,attendance_rate,grade_period1,grade_period2,final_grade,passed,parent_edu_avg,alcohol_total,support_score,academic_history,grade_improvement,absence_category,study_efficiency,at_risk_score
16,0,0,1,0,4.0,3.0,1,4,1,1,4,4,3,0,0,0,1,1,1,0,1,3,3,3,1,5,2.0,0,100.0,10,10,6,0,3.5,6,0,10.0,0,0,1.0,12
18,0,1,0,0,3.0,3.0,3,1,0,1,2,2,0,0,1,0,0,1,1,0,0,1,3,4,4,1,5.0,0,100.0,10,11,12,1,3.0,5,1,10.5,1,0,0.4,5
21,0,1,0,1,4.0,4.0,0,3,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,2,2,3.0,1,95.7,11,9,10,1,4.0,4,1,10.0,-2,0,0.3333333333333333,6
20,0,1,1,0,3.0,2.0,4,2,3,1,1,1,1,1,0,1,0,1,1,0,0,4,5,2,5,4,4.0,3,93.8,5,6,4,0,2.5,9,1,5.5,1,1,0.3333333333333333,11
16,1,1,0,1,4.0,3.0,3,2,1,0,2,1,0,1,1,0,0,1,1,1,0,4,3,2,3,1,1.0,2,100.0,14,14,15,1,3.5,4,2,14.0,0,0,0.3333333333333333,4
19,0,1,0,1,3.0,4.0,4,3,0,1,1,2,1,0,0,1,0,1,1,1,0,2,4,2,3,1,4.0,2,93.5,11,13,12,1,3.5,4,0,12.0,2,0,0.6666666666666666,6
16,1,1,0,1,2.0,3.0,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,1,2,3,3,5,5.0,1,91.9,8,10,12,1,2.5,8,1,9.0,2,0,0.25,8
20,1,1,0,1,4.0,1.0,2,2,0,1,2,2,0,0,1,0,0,0,1,1,0,3,5,3,4,2,5.0,2,98.3,12,14,15,1,2.5,6,1,13.0,2,0,0.5,6
17,0,1,0,1,3.0,3.0,4,3,0,0,2,2,0,0,1,1,1,1,1,0,0,3,4,4,2,2,3.0,0,100.0,11,13,13,1,3.0,4,1,12.0,2,0,0.4,4
17,1,1,0,1,4.0,,0,1,0,0,2,3,2,0,1,0,1,0,1,1,0,3,1,4,3,4,3.0,0,100.0,8,9,9,0,,7,1,8.5,1,0,0.6,11
21,0,1,1,1,3.0,3.0,2,3,0,1,1,2,0,0,0,0,0,1,1,1,1,2,2,4,4,3,4.0,8,82.7,12,13,14,1,3.0,7,0,12.5,1,2,0.4,8
17,1,1,0,1,0.0,3.0,1,3,1,1,2,2,0,1,1,0,0,1,1,1,0,1,4,2,1,3,1.0,1,100.0,15,16,14,1,1.5,4,2,15.5,1,0,0.6666666666666666,4
21,0,0,0,0,2.0,4.0,0,0,3,1,1,3,0,0,0,0,0,0,1,1,0,2,3,2,2,5,4.0,5,96.2,13,14,15,1,3.0,7,0,13.5,1,1,1.0,8
21,1,1,1,1,3.0,3.0,2,3,0,2,1,2,0,0,1,0,1,0,1,1,0,5,3,3,5,4,1.0,7,81.1,10,11,12,1,3.0,9,1,10.5,1,1,0.5,10
20,0,1,0,1,3.0,2.0,2,4,2,2,1,3,0,0,0,1,1,1,1,1,0,5,2,3,2,5,2.0,2,94.5,16,18,19,1,2.5,7,0,17.0,2,0,0.75,7
17,0,1,0,0,2.0,2.0,1,2,1,0,3,3,1,0,1,0,1,1,1,0,1,4,5,1,3,4,5.0,1,100.0,12,17,15,1,2.0,7,1,14.5,5,0,1.5,9
21,0,1,0,0,3.0,4.0,4,0,3,1,1,2,3,1,0,1,0,0,1,1,1,1,3,1,5,2,2.0,3,92.9,8,8,3,0,3.5,7,1,8.0,0,1,1.0,13
18,0,1,0,1,3.0,2.0,4,3,3,1,1,2,0,0,1,0,0,1,1,1,1,3,4,2,2,3,4.0,1,95.5,13,14,16,1,2.5,5,1,13.5,1,0,0.6666666666666666,5
19,1,1,0,1,4.0,3.0,0,2,1,0,1,4,0,1,1,1,0,1,1,1,1,1,1,3,5,1,1.0,10,73.7,16,16,14,1,3.5,6,2,16.0,0,2,1.0,8
16,0,0,0,1,3.0,2.0,2,1,3,2,2,3,0,0,0,0,0,0,1,0,1,4,5,2,2,3,1.0,5,84.4,7,12,11,1,2.5,5,0,9.5,5,1,1.0,6
16,1,1,0,1,4.0,4.0,0,3,0,2,4,4,0,0,1,1,0,0,1,1,0,3,2,5,1,4,2.0,5,77.4,15,20,20,1,4.0,5,1,17.5,5,1,0.6666666666666666,6
20,1,1,0,1,3.0,3.0,3,2,1,0,4,1,0,1,1,1,1,0,1,1,0,2,3,1,1,3,3.0,2,98.2,14,16,18,1,3.0,4,2,15.0,2,0,0.5,4
17,1,1,0,0,3.0,2.0,1,3,0,1,1,2,0,0,0,0,1,1,1,1,0,3,5,4,1,1,3.0,0,96.4,14,16,18,1,2.5,2,0,15.0,2,0,0.4,2
17,0,0,0,1,2.0,2.0,0,2,0,2,1,4,0,0,0,0,1,1,1,1,1,5,1,2,2,2,2.0,5,80.2,16,16,17,1,2.0,4,0,16.0,0,1,1.3333333333333333,5
21,1,1,0,0,2.0,4.0,3,3,2,0,1,2,0,1,1,0,0,1,1,1,0,2,5,5,5,2,3.0,0,100.0,14,16,18,1,3.0,7,2,15.0,2,0,0.3333333333333333,7
15,1,1,0,0,1.0,3.0,2,4,1,0,2,4,1,0,0,0,0,1,1,1,0,3,5,4,1,4,1.0,0,92.8,12,13,13,1,2.0,5,0,12.5,1,0,0.8,7
21,1,1,0,0,3.0,3.0,3,3,0,1,1,1,3,1,1,0,0,0,1,1,1,2,2,5,4,3,4.0,5,93.1,4,4,0,0,3.0,7,2,4.0,0,1,0.16666666666666666,14
19,0,1,0,1,2.0,4.0,3,3,3,1,1,4,0,0,0,1,0,0,1,0,0,5,1,3,4,4,3.0,0,100.0,14,15,18,1,3.0,8,0,14.5,1,0,1.0,8
18,0,1,1,0,2.0,4.0,3,2,3,1,2,2,0,0,0,0,1,0,1,1,1,5,1,3,1,3,1.0,5,89.7,15,16,16,1,3.0,4,0,15.5,1,1,0.5,5
16,1,1,0,1,4.0,2.0,1,2,0,1,1,1,0,0,1,0,0,0,1,1,1,1,5,3,1,5,4.0,0,94.1,15,17,18,1,3.0,6,1,16.0,2,0,0.25,6
21,0,1,0,1,2.0,4.0,1,2,0,1,1,3,2,1,1,0,1,1,1,0,1,5,3,4,3,4,1.0,4,80.9,6,6,3,0,3.0,7,2,6.0,0,1,0.6,11
15,0,1,1,1,2.0,0.0,4,2,1,0,1,2,0,0,0,1,1,1,0,1,1,5,5,4,4,3,5.0,2,91.4,11,12,10,1,1.0,7,0,11.5,1,0,0.4,7
15,1,1,0,1,2.0,2.0,3,3,2,1,1,1,1,0,1,0,0,0,1,0,1,5,4,3,4,5,4.0,3,79.8,9,11,9,0,2.0,9,1,10.0,2,1,0.25,11
21,1,1,0,1,4.0,4.0,4,2,0,1,2,1,0,0,0,0,1,0,1,1,1,4,3,4,1,4,5.0,5,75.8,14,18,17,1,4.0,5,0,16.0,4,1,0.2,6
20,0,0,0,1,2.0,2.0,1,2,0,1,4,3,0,0,1,0,1,0,1,1,0,5,2,3,3,2,3.0,12,74.3,14,18,16,1,2.0,5,1,16.0,4,2,0.75,7
16,1,1,1,1,3.0,2.0,2,2,0,1,1,4,0,0,1,0,0,1,1,1,1,1,1,2,5,5,,0,100.0,15,18,16,1,2.5,10,1,16.5,3,0,1.3333333333333333,10
20,0,1,0,1,3.0,2.0,3,2,3,2,1,1,0,0,0,1,1,1,1,1,1,2,3,3,3,4,1.0,3,93.1,10,10,12,1,2.5,7,0,10.0,0,1,0.25,7
18,0,1,0,1,3.0,3.0,0,0,0,1,4,2,0,1,0,1,0,1,1,1,0,4,2,1,3,1,2.0,9,77.7,12,13,13,1,3.0,4,1,12.5,1,2,1.0,5
15,0,1,1,1,3.0,3.0,0,3,3,1,3,1,0,0,0,1,1,0,1,1,0,2,5,2,4,2,1.0,1,94.5,13,15,15,1,3.0,6,0,14.0,2,0,0.3333333333333333,6
15,0,0,0,0,4.0,3.0,0,2,2,2,1,3,1,0,0,1,0,1,1,1,0,2,2,3,1,5,5.0,1,100.0,13,13,16,1,3.5,6,0,13.0,0,0,0.75,8
19,0,1,0,1,1.0,4.0,2,3,1,0,2,1,0,0,0,1,0,0,1,1,0,1,4,1,1,3,4.0,3,84.8,12,12,16,1,2.5,4,0,12.0,0,1,0.5,4
18,0,1,1,1,2.0,3.0,4,3,3,1,1,2,0,0,1,0,0,1,1,1,0,4,2,3,1,1,2.0,1,98.5,12,11,13,1,2.5,2,1,11.5,-1,0,0.5,2
15,1,1,0,1,2.0,2.0,2,2,0,0,2,1,0,1,0,0,1,1,0,1,1,3,3,2,3,3,1.0,0,100.0,10,15,11,1,2.0,6,1,12.5,5,0,0.3333333333333333,6
18,1,1,0,1,2.0,,2,3,3,0,4,2,0,0,1,0,0,1,1,0,0,5,1,3,3,1,5.0,0,100.0,10,14,16,1,,4,1,12.0,4,0,0.5,4
16,0,1,1,1,2.0,2.0,2,4,3,0,2,3,0,0,1,0,0,1,1,0,0,2,3,4,2,4,5.0,0,98.6,13,15,15,1,2.0,6,1,14.0,2,0,0.6,6
17,0,1,1,1,2.0,2.0,1,4,3,1,2,2,0,0,1,0,0,1,0,1,0,2,3,3,5,4,3.0,3,100.0,13,17,16,1,2.0,9,1,15.0,4,1,0.5,9
15,0,1,1,0,3.0,1.0,3,2,2,2,1,1,0,1,1,0,0,0,1,0,0,1,1,2,2,3,1.0,7,92.0,12,14,14,1,2.0,5,2,13.0,2,1,0.3333333333333333,6
19,1,0,1,1,3.0,3.0,1,3,3,1,2,2,0,1,0,0,1,0,1,1,0,1,4,5,5,3,1.0,4,97.5,10,10,12,1,3.0,8,1,10.0,0,1,0.3333333333333333,8
16,0,1,0,1,3.0,1.0,0,2,3,1,2,3,0,0,1,0,1,1,1,1,0,1,3,3,2,3,5.0,1,97.1,13,14,16,1,2.0,5,1,13.5,1,0,0.75,5
21,1,0,0,1,4.0,2.0,0,3,1,1,2,1,0,0,0,1,1,0,1,0,1,4,1,4,2,5,1.0,2,99.2,18,16,16,1,3.0,7,0,17.0,-2,0,0.2,7
18,0,0,1,0,2.0,2.0,3,3,3,1,1,1,3,0,1,1,1,0,1,1,1,5,1,2,2,2,3.0,2,100.0,5,4,3,0,2.0,4,1,4.5,-1,0,0.3333333333333333,10
21,0,0,1,1,2.0,2.0,0,3,3,2,2,1,0,0,0,0,1,1,1,1,1,4,3,1,2,3,2.0,2,92.5,14,19,17,1,2.0,5,0,16.5,5,0,0.5,5
20,1,1,1,1,3.0,3.0,0,2,0,0,2,3,1,0,1,1,1,1,0,1,0,1,1,5,3,4,5.0,10,70.6,7,9,5,0,3.0,7,1,8.0,2,2,0.5,11
16,1,1,0,0,0.0,4.0,3,3,1,1,1,2,0,1,1,1,1,1,1,1,1,1,5,3,5,4,3.0,6,87.1,12,13,14,1,2.0,9,2,12.5,1,1,0.5,10
21,0,0,1,1,1.0,4.0,2,2,1,1,1,2,0,0,1,1,0,0,1,1,1,2,3,2,2,3,3.0,0,94.9,10,12,14,1,2.5,5,1,11.0,2,0,0.6666666666666666,5
15,0,1,0,1,3.0,2.0,2,2,3,1,1,2,0,1,0,0,1,0,1,0,1,4,4,4,2,3,4.0,5,81.5,12,17,15,1,2.5,5,1,14.5,5,1,0.4,6
18,0,1,0,1,4.0,2.0,4,2,3,2,2,2,0,0,0,1,1,1,1,0,0,4,5,4,1,4,2.0,0,97.2,13,16,18,1,3.0,5,0,14.5,3,0,0.4,5
17,1,0,1,1,4.0,4.0,0,2,3,0,2,4,0,1,1,0,1,1,1,1,0,5,4,2,3,5,3.0,3,88.3,11,15,16,1,4.0,8,2,13.0,4,1,1.3333333333333333,8
16,1,0,0,1,1.0,0.0,1,3,0,0,3,2,0,0,0,1,1,1,1,1,0,4,3,4,4,1,4.0,1,92.6,12,11,11,1,0.5,5,0,11.5,-1,0,0.4,5
15,1,1,0,1,4.0,4.0,0,0,3,0,1,4,0,0,0,1,0,1,1,1,1,5,2,5,1,4,4.0,4,90.8,15,18,19,1,4.0,5,0,16.5,3,1,0.6666666666666666,5
19,1,1,0,1,4.0,2.0,2,2,3,0,3,2,0,1,1,1,1,1,1,0,0,3,1,1,4,1,1.0,0,100.0,15,15,18,1,3.0,5,2,15.0,0,0,1.0,5
20,1,1,0,1,3.0,4.0,2,2,0,0,2,1,1,0,1,0,1,0,1,1,0,5,5,4,2,3,3.0,1,90.6,10,13,11,1,3.5,5,1,11.5,3,0,0.2,7
18,1,0,1,1,4.0,2.0,3,2,1,1,1,2,1,0,0,1,0,0,1,1,0,1,3,4,5,2,5.0,0,100.0,7,7,5,0,3.0,7,0,7.0,0,0,0.4,9
16,0,0,1,0,3.0,3.0,3,2,0,0,1,4,0,1,1,0,0,0,1,1,1,3,1,1,4,3,1.0,9,78.4,17,18,17,1,3.0,7,2,17.5,1,2,2.0,8
16,0,1,0,0,2.0,3.0,1,2,3,0,1,2,0,0,1,0,0,1,0,1,1,2,2,5,4,3,2.0,0,94.9,10,13,12,1,2.5,7,1,11.5,3,0,0.3333333333333333,7
17,1,1,1,1,3.0,3.0,0,3,3,0,4,3,0,0,0,0,1,0,1,1,1,2,4,5,4,3,5.0,0,100.0,14,16,19,1,3.0,7,0,15.0,2,0,0.5,7
17,0,0,1,1,3.0,2.0,4,2,0,2,1,2,0,1,1,1,1,1,0,1,1,2,3,5,5,4,5.0,2,96.3,11,11,11,1,2.5,9,2,11.0,0,0,0.3333333333333333,9
19,0,1,1,1,3.0,,0,2,1,0,1,2,1,1,1,1,1,1,1,1,0,1,3,4,1,4,4.0,3,94.3,12,11,12,1,,5,2,11.5,-1,1,0.4,7
20,1,1,1,1,3.0,3.0,4,2,2,0,1,3,0,1,1,1,0,0,1,1,0,2,2,4,3,2,3.0,3,97.0,13,19,16,1,3.0,5,2,16.0,6,1,0.6,5
19,0,0,0,1,4.0,1.0,3,3,0,2,3,4,0,0,0,0,1,1,1,0,1,5,4,5,5,1,4.0,0,100.0,9,13,13,1,2.5,6,0,11.0,4,0,0.6666666666666666,6
15,1,1,1,0,4.0,0.0,1,2,0,1,1,2,0,1,1,0,0,1,1,1,1,1,3,4,1,1,4.0,1,97.7,11,13,12,1,2.0,2,2,12.0,2,0,0.4,2
15,1,1,0,1,4.0,3.0,2,2,2,1,1,3,1,1,0,0,0,1,1,1,1,4,1,3,2,1,3.0,0,95.5,13,14,16,1,3.5,3,1,13.5,1,0,0.75,5
19,0,1,0,1,4.0,2.0,2,3,0,0,1,1,0,1,0,0,0,1,0,1,0,1,2,4,1,3,3.0,0,97.6,12,10,10,1,3.0,4,1,11.0,-2,0,0.2,4
20,1,1,0,1,4.0,3.0,3,2,0,1,1,2,0,1,1,0,1,0,1,1,0,1,3,5,4,2,3.0,4,91.1,16,19,17,1,3.5,6,2,17.5,3,1,0.3333333333333333,6
19,1,0,1,1,1.0,2.0,4,3,0,0,1,2,0,0,0,0,0,1,1,1,0,4,4,2,1,3,4.0,8,86.5,18,18,16,1,1.5,4,0,18.0,0,2,0.6666666666666666,5
20,1,1,0,1,2.0,3.0,3,2,3,0,2,1,0,0,0,0,0,0,1,1,0,5,5,5,1,2,3.0,2,83.5,12,12,13,1,2.5,3,0,12.0,0,0,0.16666666666666666,3
20,1,0,1,1,3.0,2.0,1,3,3,0,3,2,0,0,0,1,0,1,1,1,0,3,3,2,2,5,3.0,0,100.0,15,16,17,1,2.5,7,0,15.5,1,0,0.6666666666666666,7
21,1,1,0,1,4.0,3.0,0,3,1,2,3,2,2,1,0,1,0,1,1,1,1,4,4,4,2,4,5.0,0,99.3,8,4,8,0,3.5,6,1,6.0,-4,0,0.4,10
18,1,1,0,0,3.0,1.0,2,3,1,1,2,4,0,0,1,1,1,1,1,1,1,1,2,4,1,3,4.0,0,100.0,14,14,17,1,2.0,4,1,14.0,0,0,0.8,4
20,1,1,0,1,4.0,0.0,0,2,0,0,1,3,1,1,0,0,1,0,1,1,0,2,4,2,5,5,3.0,0,93.1,11,14,11,1,2.0,10,1,12.5,3,0,1.0,12
17,1,1,0,0,2.0,1.0,0,4,1,0,2,2,0,1,1,0,1,1,1,1,0,4,4,5,2,1,4.0,2,99.6,11,14,16,1,1.5,3,2,12.5,3,0,0.3333333333333333,3
20,0,1,0,0,2.0,4.0,0,2,1,1,1,4,0,1,0,0,1,1,1,1,1,4,2,1,4,5,2.0,3,92.4,14,16,17,1,3.0,9,1,15.0,2,1,2.0,9
20,0,1,0,1,4.0,2.0,2,2,0,1,1,1,1,1,1,0,1,1,1,0,0,3,5,1,5,4,1.0,0,98.7,8,10,8,0,3.0,9,2,9.0,2,0,0.5,11
20,0,1,0,0,2.0,3.0,2,2,1,0,4,2,0,1,1,1,1,0,1,0,1,1,1,5,1,4,5.0,1,99.5,11,15,15,1,2.5,5,2,13.0,4,0,0.3333333333333333,5
21,1,1,0,1,3.0,1.0,3,4,3,0,3,3,1,1,0,0,0,1,1,1,0,2,5,4,4,4,,2,96.6,11,10,9,0,2.0,8,1,10.5,-1,0,0.6,10
21,1,0,1,0,2.0,1.0,3,2,0,0,2,1,1,1,1,1,1,0,1,1,0,2,1,2,4,5,4.0,0,100.0,9,10,10,1,1.5,9,2,9.5,1,0,0.3333333333333333,11
15,0,1,0,1,2.0,3.0,3,2,0,1,3,3,0,0,1,1,0,0,1,1,0,3,1,2,5,1,3.0,6,82.3,10,12,13,1,2.5,6,1,11.0,2,1,1.0,7
21,0,0,0,1,4.0,3.0,1,1,0,1,4,1,1,0,1,0,1,0,1,0,0,2,1,5,1,3,4.0,2,93.9,11,7,7,0,3.5,4,1,9.0,-4,0,0.16666666666666666,6
17,0,1,0,1,,4.0,0,4,3,1,2,1,2,0,0,0,1,0,1,1,0,5,3,5,4,1,1.0,1,97.6,6,3,3,0,,5,0,4.5,-3,0,0.16666666666666666,9
17,1,1,0,1,3.0,4.0,3,1,3,1,2,1,0,0,1,1,0,1,1,0,1,4,5,3,2,2,5.0,0,100.0,12,14,16,1,3.5,4,1,13.0,2,0,0.25,4
21,0,1,0,0,,4.0,4,2,0,2,2,4,0,0,0,1,0,0,1,1,0,4,4,2,2,2,5.0,1,98.1,17,18,20,1,,4,0,17.5,1,0,1.3333333333333333,4
19,0,1,1,1,4.0,3.0,1,4,3,1,1,3,0,1,0,1,0,1,1,0,1,2,3,3,5,3,1.0,1,100.0,17,20,18,1,3.5,8,1,18.5,3,0,0.75,8
18,1,1,0,1,3.0,3.0,3,3,0,2,1,3,0,0,1,1,0,0,1,1,1,2,2,4,2,4,4.0,10,79.3,14,17,18,1,3.0,6,1,15.5,3,2,0.6,8
21,0,0,1,1,3.0,2.0,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,2,2,2,3,3,5.0,1,97.6,11,17,15,1,2.5,6,0,14.0,6,0,0.6666666666666666,6
20,1,0,0,0,4.0,4.0,0,2,3,2,1,2,0,1,1,0,1,0,1,1,0,4,1,5,1,5,3.0,7,89.3,15,13,16,1,4.0,6,2,14.0,-2,1,0.3333333333333333,7
16,1,1,1,1,2.0,3.0,0,2,3,1,1,3,0,0,1,0,1,0,1,1,1,2,3,5,4,4,4.0,3,84.1,14,19,18,1,2.5,8,1,16.5,5,1,0.5,8
18,1,1,1,1,4.0,3.0,3,2,1,2,1,2,0,0,1,0,1,0,1,1,0,5,3,4,4,3,,0,100.0,14,17,19,1,3.5,7,1,15.5,3,0,0.4,7
18,0,0,0,1,3.0,2.0,0,4,0,1,1,1,0,1,0,0,0,1,1,1,1,5,2,1,5,3,2.0,8,85.5,11,12,13,1,2.5,8,1,11.5,1,2,0.5,9
17,0,1,0,1,3.0,1.0,3,2,1,1,4,3,0,0,1,0,0,1,1,1,0,4,4,3,5,5,1.0,0,100.0,10,16,15,1,2.0,10,1,13.0,6,0,0.75,10
18,1,0,1,1,2.0,4.0,0,3,3,1,2,1,0,1,1,1,1,0,1,1,1,1,5,5,4,5,5.0,1,88.6,8,9,9,0,3.0,9,2,8.5,1,0,0.16666666666666666,9
21,0,0,0,1,4.0,2.0,4,0,0,2,2,1,1,0,0,1,1,0,1,1,1,1,5,2,2,1,1.0,7,83.9,9,12,11,1,3.0,3,0,10.5,3,1,0.3333333333333333,6
20,0,0,1,1,4.0,3.0,3,2,3,1,4,3,0,0,0,0,1,0,1,1,0,1,1,2,5,2,1.0,5,87.3,11,12,15,1,3.5,7,0,11.5,1,1,1.0,8
20,0,1,1,1,,1.0,3,1,3,1,3,3,0,1,1,0,0,1,1,0,0,5,1,2,3,3,3.0,2,95.3,15,17,18,1,,6,2,16.0,2,0,1.0,6
15,0,1,0,1,2.0,4.0,3,2,0,1,2,3,0,0,1,1,1,1,0,1,0,3,1,4,5,1,5.0,0,98.4,8,11,13,1,3.0,6,1,9.5,3,0,0.6,6
20,1,1,0,1,4.0,0.0,2,3,3,1,3,2,0,1,1,0,1,1,1,1,0,1,2,1,2,4,2.0,2,99.2,14,13,15,1,2.0,6,2,13.5,-1,0,1.0,6
20,0,1,1,1,3.0,4.0,1,4,0,1,1,2,0,0,1,1,1,0,1,1,1,3,2,3,1,4,1.0,2,94.3,14,14,15,1,3.5,5,1,14.0,0,0,0.5,5
17,1,0,1,0,4.0,2.0,3,2,0,0,1,3,1,0,0,1,1,0,1,1,0,4,5,2,3,2,3.0,17,63.9,12,14,13,1,3.0,5,0,13.0,2,3,1.0,10
20,1,1,1,0,3.0,4.0,3,2,1,0,1,3,0,1,0,0,1,0,1,1,0,5,1,2,5,4,3.0,5,88.3,16,18,17,1,3.5,9,1,17.0,2,1,1.0,10
15,0,1,1,1,4.0,3.0,2,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,3,5,1,2,5.0,5,84.5,7,8,5,0,3.5,3,1,7.5,1,1,0.3333333333333333,8
16,1,0,0,1,3.0,2.0,3,3,1,0,2,4,0,0,1,1,1,0,1,1,1,5,4,1,1,4,4.0,12,79.7,19,20,20,1,2.5,5,1,19.5,1,2,2.0,7
21,0,0,0,1,2.0,3.0,2,2,2,2,2,4,0,0,0,0,0,1,1,1,0,4,2,5,4,4,4.0,2,91.0,12,14,16,1,2.5,8,0,13.0,2,0,0.6666666666666666,8
17,0,0,1,1,3.0,2.0,2,4,1,1,2,2,1,1,0,0,0,1,0,1,1,5,1,4,2,3,2.0,2,93.3,11,11,7,0,2.5,5,1,11.0,0,0,0.4,7
16,1,0,0,1,4.0,2.0,3,3,3,0,1,3,1,0,0,0,1,1,1,0,0,2,1,4,4,5,3.0,1,99.1,12,14,9,0,3.0,9,0,13.0,2,0,0.6,11
17,1,1,0,1,2.0,4.0,3,3,1,0,1,2,0,0,1,1,1,0,1,1,1,1,2,3,2,3,4.0,0,92.6,9,11,13,1,3.0,5,1,10.0,2,0,0.5,5
19,1,1,1,1,3.0,2.0,3,4,1,1,2,2,2,1,1,0,0,1,1,1,0,5,5,4,1,1,1.0,2,96.0,6,6,7,0,2.5,2,2,6.0,0,0,0.4,6
18,1,0,0,0,3.0,2.0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,5,5,3,5,5,2.0,2,92.0,11,13,9,0,2.5,10,0,12.0,2,0,0.25,10
19,0,1,0,1,3.0,2.0,4,3,0,0,2,2,1,0,1,0,1,1,1,1,1,5,5,5,2,3,1.0,0,100.0,11,13,11,1,2.5,5,1,12.0,2,0,0.3333333333333333,7
20,0,1,1,1,4.0,2.0,3,3,0,0,2,4,0,0,0,0,0,0,1,1,0,4,5,2,2,5,4.0,4,88.8,17,20,20,1,3.0,7,0,18.5,3,1,1.3333333333333333,7
16,0,1,1,1,4.0,4.0,0,4,3,0,2,3,1,1,0,1,0,0,1,1,0,1,3,2,1,5,3.0,0,95.0,8,10,11,1,4.0,6,1,9.0,2,0,1.0,8
20,1,1,0,1,1.0,2.0,0,2,3,1,1,3,0,0,0,0,0,0,1,0,0,1,1,1,3,5,4.0,2,96.7,13,14,14,1,1.5,8,0,13.5,1,0,1.5,8
18,1,0,0,1,4.0,4.0,3,2,0,0,2,1,0,1,0,0,1,1,1,1,1,2,5,4,1,4,2.0,3,93.0,12,11,11,1,4.0,5,1,11.5,-1,1,0.2,5
17,1,1,1,1,4.0,4.0,0,3,3,1,3,2,0,0,0,0,0,0,1,0,1,2,5,1,1,5,2.0,0,100.0,12,13,15,1,4.0,6,0,12.5,1,0,1.0,6
18,0,1,1,1,4.0,2.0,1,0,0,0,4,2,0,0,1,0,1,1,1,1,1,5,4,1,2,4,1.0,4,85.7,16,17,17,1,3.0,6,1,16.5,1,1,1.0,6
15,1,1,0,1,3.0,2.0,3,3,0,0,3,2,0,0,1,0,0,0,1,1,1,1,4,2,1,5,1.0,1,100.0,15,18,15,1,2.5,6,1,16.5,3,0,0.6666666666666666,6
18,0,1,0,0,4.0,4.0,3,2,1,2,2,2,0,0,1,1,1,0,1,1,1,1,1,4,4,4,2.0,3,94.3,11,12,14,1,4.0,8,1,11.5,1,1,0.4,8
15,1,1,0,1,2.0,,2,4,0,1,1,2,0,0,1,1,0,1,1,1,1,5,2,2,1,5,,0,96.4,12,12,13,1,,6,1,12.0,0,0,0.6666666666666666,6
18,0,1,0,1,2.0,0.0,1,3,0,1,2,2,2,0,1,1,1,0,1,1,1,3,5,1,5,1,5.0,2,95.6,7,5,3,0,1.0,6,1,6.0,-2,0,1.0,10
21,0,0,1,1,4.0,2.0,2,2,0,1,4,2,0,1,0,1,1,1,1,1,0,1,3,4,1,3,2.0,2,98.2,15,17,18,1,3.0,4,1,16.0,2,0,0.4,4
15,1,1,0,1,2.0,3.0,0,2,1,1,1,2,1,1,1,1,0,1,1,1,1,5,4,2,1,5,1.0,0,100.0,14,16,14,1,2.5,6,2,15.0,2,0,0.6666666666666666,8
16,1,1,0,1,1.0,4.0,4,3,3,0,1,1,0,0,1,1,1,1,1,1,0,5,5,3,5,1,4.0,2,88.9,12,11,12,1,2.5,6,1,11.5,-1,0,0.25,6
20,0,1,0,0,4.0,2.0,2,2,3,0,1,4,0,1,1,1,1,0,1,1,1,3,2,3,3,3,3.0,3,82.8,16,20,19,1,3.0,6,2,18.0,4,1,1.0,6
20,0,1,1,0,4.0,1.0,4,2,3,0,2,1,0,0,0,0,0,1,1,1,0,2,3,5,3,2,5.0,2,88.2,9,8,11,1,2.5,5,0,8.5,-1,0,0.16666666666666666,5
19,1,1,0,0,2.0,4.0,2,2,1,0,1,1,0,0,0,0,1,1,1,1,0,5,4,5,3,5,5.0,2,96.1,12,12,15,1,3.0,8,0,12.0,0,0,0.16666666666666666,8
20,1,0,0,1,4.0,4.0,2,3,0,1,1,3,0,0,1,1,1,1,0,1,0,1,2,4,4,2,3.0,6,86.9,10,15,14,1,4.0,6,1,12.5,5,1,0.6,7
17,0,1,0,0,3.0,3.0,3,3,0,1,3,4,0,0,1,0,0,0,1,1,1,2,2,5,5,3,3.0,3,79.2,14,16,15,1,3.0,8,1,15.0,2,1,0.6666666666666666,8
21,1,0,0,1,3.0,4.0,1,2,0,1,2,3,0,0,0,1,0,1,1,1,0,2,3,4,4,3,4.0,7,83.9,13,15,17,1,3.5,7,0,14.0,2,1,0.6,8
18,0,1,1,1,4.0,3.0,3,4,1,0,1,1,0,0,1,0,1,1,1,1,1,2,3,1,4,5,3.0,2,91.3,15,16,16,1,3.5,9,1,15.5,1,0,0.5,9
19,0,1,0,1,3.0,4.0,3,1,2,0,1,2,0,0,0,0,1,1,1,1,0,5,4,3,4,1,5.0,0,93.9,15,18,16,1,3.5,5,0,16.5,3,0,0.5,5
